PTS,AST,REB,FG_PCT,MIN
8,3,0,0.75,16.77166666666667
0,3,3,0.0,22.476666666666667
3,5,2,0.333,22.456666666666667
4,5,1,0.286,24.216666666666665
6,3,0,0.5,13.6
5,1,2,0.2,18.27166666666667
3,4,1,0.2,17.4
3,3,1,0.25,19.6
6,1,1,0.6,17.9
2,1,5,0.5,12.816666666666666
2,0,4,0.333,15.221666666666666
4,0,3,0.333,12.3
3,1,2,1.0,4.116666666666666
4,1,2,1.0,10.666666666666666
5,0,1,1.0,6.483333333333333
4,1,1,0.143,20.205
2,0,3,0.0,13.75
2,2,3,0.25,13.683333333333334
6,0,0,0.25,17.218333333333334
3,1,2,0.25,24.133333333333333
0,4,0,0.0,7.716666666666667
2,1,3,1.0,14.5
6,0,0,1.0,12.438333333333333
3,1,1,0.333,14.5
3,0,2,0.5,5.4366666666666665
4,0,1,1.0,5.066666666666666
4,0,1,0.5,5.6
4,1,0,0.667,13.428333333333333
1,2,1,0.0,9.483333333333333
0,0,1,0.0,9.633333333333333
0,0,1,0.0,2.8833333333333333
2,1,0,0.0,10.35
0,0,1,0.0,13.666666666666666
37,8,4,0.5,35.983333333333334
36,2,2,0.65,29.141666666666666
27,1,10,0.391,38.0
25,5,8,0.5,41.56666666666667
27,4,4,0.563,24.916666666666668
16,3,14,0.583,37.07333333333333
30,1,10,0.5,36.233333333333334
25,7,6,0.526,35.37833333333333
26,6,6,0.524,41.065
16,7,13,0.417,34.8
22,5,8,0.389,29.083333333333332
27,4,8,0.381,30.916666666666668
18,2,10,0.889,31.466666666666665
22,8,5,0.667,29.316666666666666
21,9,3,0.368,33.76
20,3,7,0.333,31.616666666666667
15,3,5,0.625,36.605
20,4,5,0.625,31.85
21,8,4,0.375,34.265
17,9,4,0.316,33.666666666666664
19,2,10,0.818,29.993333333333332
19,3,7,0.316,36.8
20,1,8,0.778,34.18333333333333
16,0,5,0.278,33.81666666666667
19,5,8,0.429,36.01
23,3,6,0.529,33.583333333333336
12,4,11,0.417,32.38333333333333
16,2,12,0.8,34.36666666666667
16,5,1,0.556,33.38333333333333
16,5,5,0.455,27.016666666666666
24,2,3,0.4,35.17666666666667
14,2,9,0.385,30.7
16,0,9,0.4,33.46
17,4,4,0.857,24.166666666666668
18,5,5,0.417,32.916666666666664
16,4,7,0.353,33.483333333333334
21,4,0,0.571,19.05
21,1,5,0.389,35.4
12,2,9,0.417,30.65
14,1,10,0.5,21.916666666666668
20,1,4,0.583,31.216666666666665
17,3,3,0.4,23.033333333333335
15,6,3,0.357,38.766666666666666
17,6,2,0.636,22.8
12,6,3,0.364,33.416666666666664
14,5,6,0.462,36.21666666666667
15,2,5,0.5,40.87166666666667
17,2,3,0.467,33.81666666666667
14,2,10,0.4,22.983333333333334
10,2,9,0.4,32.68333333333333
14,3,3,1.0,24.783333333333335
14,2,6,0.667,36.0
15,2,5,0.667,24.95
16,0,5,0.545,28.9
14,1,3,0.556,20.533333333333335
15,2,2,0.714,16.888333333333332
15,2,3,0.625,24.666666666666668
6,4,6,0.5,26.0
7,1,6,0.333,28.516666666666666
14,4,4,0.571,24.166666666666668
10,0,6,0.571,19.383333333333333
9,2,5,0.6,15.431666666666667
8,4,5,0.444,34.18333333333333
10,3,5,0.25,25.166666666666668
11,4,2,0.444,26.726666666666667
9,3,6,0.3,30.8
10,1,4,0.5,14.051666666666666
12,0,7,0.385,24.6
12,4,3,0.5,15.266666666666667
16,1,4,0.545,29.506666666666668
10,0,4,0.571,25.966666666666665
9,5,3,0.235,30.7
6,3,7,0.6,23.816666666666666
10,3,5,0.375,21.316666666666666
12,0,4,0.714,11.766666666666667
10,4,4,0.444,24.966666666666665
15,1,1,0.333,18.583333333333332
5,2,4,0.667,17.326666666666668
6,2,3,0.5,24.413333333333334
4,6,7,0.167,25.498333333333335
7,0,7,0.333,28.516666666666666
9,3,4,0.333,24.15
9,1,7,0.6,26.445
10,0,3,0.4,33.11666666666667
9,3,6,0.5,23.666666666666668
6,1,10,0.5,20.333333333333332
10,1,4,0.4,23.333333333333332
2,7,5,0.1,30.083333333333332
12,1,5,0.375,33.1
9,0,3,0.571,14.733333333333333
9,0,4,0.5,12.666666666666666
6,1,5,0.6,17.133333333333333
6,3,3,0.429,16.05
8,1,5,0.571,20.6
10,1,0,0.429,10.35
8,1,1,0.5,27.566666666666666
6,1,2,1.0,14.566666666666666
6,1,4,0.273,25.083333333333332
7,2,1,0.5,18.985
8,1,2,1.0,16.966666666666665
7,2,3,0.2,23.433333333333334
5,2,3,0.25,36.16166666666667
6,1,4,0.4,15.333333333333334
6,0,1,0.4,16.383333333333333
7,0,0,0.333,22.6
8,2,1,0.429,10.255
2,4,4,0.333,17.55
4,2,4,0.667,15.016666666666667
8,1,1,0.667,16.616666666666667
4,1,4,0.25,18.571666666666665
10,0,0,0.429,20.7
4,2,3,0.4,20.2
6,0,3,1.0,5.083333333333333
6,1,3,0.25,8.966666666666667
7,1,2,0.5,17.106666666666666
3,4,3,0.167,21.983333333333334
2,3,3,0.0,25.883333333333333
5,1,2,1.0,14.54
5,2,0,0.667,9.168333333333333
4,0,5,0.5,13.8
3,3,2,0.333,15.083333333333334
5,0,3,0.667,13.3
5,1,2,0.667,8.066666666666666
2,0,6,1.0,19.1
4,1,3,0.667,13.796666666666667
3,0,3,0.5,11.083333333333334
2,2,2,0.333,9.233333333333333
2,0,1,0.0,9.616666666666667
2,0,3,0.333,8.416666666666666
2,0,3,0.5,8.185
4,0,1,0.25,25.516666666666666
0,1,1,0.0,6.595
1,0,3,0.0,7.293333333333333
0,0,1,0.0,5.383333333333334
0,0,1,0.0,4.25
2,1,0,1.0,1.5833333333333333
0,2,1,0.0,18.916666666666668
0,0,1,0.0,5.216666666666667
2,1,0,1.0,3.9166666666666665
0,0,0,0.0,1.9666666666666666
1,0,0,0.0,4.25
0,0,1,0.0,12.05
0,0,0,0.0,2.966666666666667
0,0,0,0.0,0.8733333333333333
0,0,0,0.0,0.8733333333333333
0,0,0,0.0,0.8733333333333333
0,0,0,0.0,1.5833333333333333
0,0,0,0.0,3.7333333333333334
0,0,0,0.0,12.116666666666667
0,0,0,0.0,1.5166666666666666
59,8,11,0.679,36.68333333333333
51,6,2,0.516,40.016666666666666
37,8,5,0.591,36.2
26,8,22,0.588,34.19833333333333
37,2,18,0.6,33.625
31,7,9,0.5,37.833333333333336
29,3,13,0.688,36.596666666666664
30,11,2,0.846,35.14666666666667
24,12,10,0.714,36.68333333333333
25,2,6,0.467,31.383333333333333
22,8,4,0.526,34.361666666666665
31,2,1,0.688,24.176666666666666
26,2,3,0.588,32.63333333333333
27,4,6,0.529,36.85
25,3,10,0.5,33.25
24,5,1,0.471,23.39666666666667
26,2,4,0.556,34.31666666666667
18,3,3,0.333,36.696666666666665
17,3,7,0.375,32.46666666666667
21,0,4,0.533,36.6
14,12,6,0.267,27.8
15,1,13,0.5,33.303333333333335
15,2,7,0.545,28.733333333333334
8,14,6,1.0,27.6
21,5,2,0.5,33.9
21,4,5,0.533,34.06666666666667
23,2,2,0.5,32.166666666666664
12,6,11,0.556,31.5
17,5,3,0.389,36.25
17,7,1,0.556,23.966666666666665
24,0,3,0.727,24.45
12,6,10,0.75,29.383333333333333
18,2,4,0.462,28.95
25,0,1,0.6,30.366666666666667
17,4,5,0.667,32.458333333333336
10,6,6,0.4,27.366666666666667
10,4,8,0.429,26.133333333333333
15,1,4,0.667,30.3
19,2,4,0.318,28.468333333333334
13,1,11,0.625,21.516666666666666
15,0,10,0.462,34.13333333333333
17,0,7,0.778,30.731666666666666
18,1,3,0.429,20.328333333333333
6,11,7,0.429,34.12833333333333
13,5,5,0.5,27.591666666666665
14,4,5,0.273,29.158333333333335
14,1,7,0.625,22.883333333333333
16,4,2,0.545,25.666666666666668
4,3,13,0.25,32.205
8,2,10,0.571,29.363333333333333
12,3,5,0.267,27.066666666666666
9,3,11,0.308,34.416666666666664
14,1,6,0.444,29.325
12,3,2,0.625,18.21
19,1,2,0.667,21.786666666666665
2,2,6,0.5,27.446666666666665
15,1,6,0.5,30.3
15,2,3,0.444,22.566666666666666
9,3,10,0.667,24.141666666666666
14,2,4,0.4,27.686666666666667
15,3,1,0.625,32.6
11,6,1,0.5,22.633333333333333
13,2,5,0.667,25.983333333333334
12,1,2,0.625,32.05
11,2,5,0.625,22.75
7,1,9,0.333,36.55
15,1,2,0.467,24.866666666666667
6,4,4,0.25,37.233333333333334
10,2,3,0.375,24.883333333333333
9,1,4,0.571,35.85
6,5,3,0.4,21.483333333333334
7,3,5,0.333,22.683333333333334
11,0,5,0.455,27.666666666666668
12,4,1,0.25,24.38
8,1,3,0.5,16.883333333333333
10,1,7,0.385,31.121666666666666
13,1,1,0.417,25.883333333333333
2,0,9,0.2,11.966666666666667
9,3,0,0.5,27.403333333333332
7,4,2,0.333,29.55
5,5,4,0.333,20.383333333333333
8,1,8,1.0,25.116666666666667
9,1,2,0.5,26.216666666666665
8,1,3,0.75,28.833333333333332
10,0,5,0.571,31.016666666666666
6,2,6,0.6,20.42
9,0,2,0.444,30.928333333333335
8,2,6,0.333,31.546666666666667
9,0,6,0.4,23.066666666666666
5,1,5,1.0,16.616666666666667
7,5,1,0.3,14.433333333333334
2,3,5,0.2,25.898333333333333
5,2,6,0.5,17.616666666666667
7,4,2,0.5,16.733333333333334
6,2,2,0.667,12.44
10,0,2,0.8,14.75
3,3,3,0.333,20.283333333333335
2,5,4,0.2,25.546666666666667
9,2,1,0.5,14.666666666666666
3,8,1,0.143,31.533333333333335
5,2,5,0.333,24.263333333333332
8,0,5,1.0,15.85
2,6,4,0.25,14.516666666666667
8,0,2,0.667,13.406666666666666
5,0,2,0.4,18.845
6,2,2,0.6,19.266666666666666
3,2,3,0.333,20.966666666666665
4,0,5,0.143,15.3
4,2,3,1.0,16.983333333333334
5,2,3,0.4,11.75
0,2,0,0.0,21.233333333333334
9,0,0,0.571,14.375
0,0,9,0.0,20.65
4,0,2,0.667,5.616666666666666
5,2,0,0.333,5.566666666666666
5,1,1,0.5,13.883333333333333
8,0,0,0.667,19.81833333333333
4,0,3,0.5,15.016666666666667
5,0,2,0.5,16.241666666666667
3,1,2,0.143,15.45
4,0,1,0.2,19.403333333333332
2,2,0,1.0,11.491666666666667
2,1,1,0.167,12.933333333333334
3,1,0,0.25,14.4
3,0,2,1.0,13.583333333333334
4,0,1,1.0,3.4166666666666665
3,0,1,0.333,6.483333333333333
0,2,0,0.0,19.916666666666668
2,0,0,0.333,6.25
0,1,1,0.0,29.75
2,1,1,0.333,14.141666666666667
2,0,0,1.0,2.1166666666666667
0,0,4,0.0,3.65
3,0,0,1.0,2.75
3,0,0,0.333,3.3333333333333335
3,0,0,0.333,5.056666666666667
0,0,1,0.0,4.75
0,2,1,0.0,10.586666666666666
1,1,1,0.0,16.753333333333334
2,0,1,0.0,3.4166666666666665
0,1,0,0.0,5.433333333333334
0,0,1,0.0,7.966666666666667
0,0,0,0.0,3.65
0,0,0,0.0,0.45
0,0,0,0.0,7.95
0,0,0,0.0,2.558333333333333
0,0,0,0.0,5.408333333333333
42,10,13,0.591,37.68333333333333
42,6,10,0.56,40.031666666666666
43,3,10,0.5,40.99
37,2,6,0.591,39.0
31,2,10,0.6,32.6
29,12,7,0.375,37.68333333333333
24,4,15,0.611,33.06166666666667
27,3,6,0.625,34.53333333333333
31,2,4,0.625,38.2
18,10,2,0.412,43.02333333333333
33,6,2,0.55,38.21666666666667
27,11,1,0.444,37.75
23,7,8,0.391,38.31666666666667
26,9,2,0.556,35.931666666666665
20,6,7,0.636,32.49666666666667
28,4,6,0.6,32.983333333333334
26,3,2,0.563,36.083333333333336
22,2,8,0.533,28.366666666666667
20,5,5,0.421,37.666666666666664
20,8,7,0.75,31.3
26,6,4,0.889,35.03333333333333
23,6,8,0.421,33.166666666666664
24,2,7,0.45,39.37166666666667
13,2,14,0.667,31.766666666666666
8,15,6,0.214,39.156666666666666
22,6,1,0.471,34.1
26,3,4,0.533,34.166666666666664
19,4,10,0.583,44.9
19,0,10,0.625,26.966666666666665
12,8,11,0.417,31.816666666666666
21,2,6,0.538,38.53333333333333
20,1,8,0.5,33.75
22,0,9,0.8,27.733333333333334
13,3,7,0.667,34.36666666666667
19,0,7,0.353,28.2
22,3,3,0.6,27.905
16,0,15,0.75,27.7
16,3,6,0.462,29.45
15,7,6,0.429,35.15
9,2,15,0.4,27.75
15,6,6,0.353,28.2
17,4,4,0.238,34.1
19,1,5,0.636,25.128333333333334
18,2,4,1.0,28.75
23,3,1,0.563,33.525
14,0,15,0.778,33.10333333333333
15,3,8,0.4,30.0
16,5,3,0.462,31.3
12,10,3,0.429,16.916666666666668
8,5,9,0.25,39.01833333333333
9,7,7,0.214,37.416666666666664
17,1,5,0.571,31.216666666666665
12,5,2,0.833,20.208333333333332
15,1,5,0.6,34.031666666666666
20,2,0,0.538,30.483333333333334
16,1,2,0.429,26.516666666666666
11,4,1,0.4,22.811666666666667
16,2,5,0.545,25.235
15,5,1,0.545,30.0
14,6,1,0.455,24.416666666666668
12,3,5,0.273,34.53333333333333
12,4,3,0.25,25.195
17,2,4,0.667,21.85
13,2,6,0.556,28.233333333333334
8,2,9,0.375,27.7
5,9,7,0.222,29.183333333333334
9,2,2,0.375,20.533333333333335
6,6,6,0.4,33.333333333333336
14,0,2,0.625,13.015
10,4,5,0.4,28.25
18,1,0,0.444,25.161666666666665
7,2,4,0.429,13.305
15,0,5,0.857,21.313333333333333
2,1,12,1.0,17.183333333333334
7,1,8,0.5,17.483333333333334
10,0,5,1.0,21.033333333333335
9,5,5,0.667,26.686666666666667
11,1,4,0.417,28.533333333333335
15,0,4,0.333,26.64666666666667
3,10,3,0.125,29.683333333333334
6,3,5,0.667,26.533333333333335
9,4,4,0.5,27.633333333333333
10,2,2,0.231,30.483333333333334
10,2,2,0.6,14.733333333333333
5,3,2,0.25,21.05
7,4,4,0.375,33.766666666666666
9,1,7,0.571,25.716666666666665
2,3,9,0.0,36.28333333333333
8,2,6,1.0,19.6
8,1,2,0.333,22.8
11,3,2,0.625,20.516666666666666
8,1,4,0.286,20.266666666666666
8,1,3,0.5,17.283333333333335
7,3,2,0.333,31.633333333333333
4,0,6,0.5,23.291666666666668
9,1,2,0.429,16.383333333333333
8,3,2,0.6,21.54
2,0,8,0.5,33.46333333333333
2,2,6,1.0,31.116666666666667
6,0,6,0.333,33.483333333333334
7,0,6,0.5,21.0
6,1,5,0.286,33.755
9,0,3,0.6,24.25
4,1,4,0.4,18.133333333333333
5,0,1,0.5,17.801666666666666
2,6,2,0.333,17.883333333333333
6,1,3,0.5,18.966666666666665
9,0,0,0.667,14.1
9,0,1,0.429,12.0
0,1,6,0.0,17.6
0,1,8,0.0,15.283333333333333
2,2,7,0.0,19.921666666666667
5,1,0,0.5,9.316666666666666
6,0,1,0.077,19.5
4,2,0,0.5,14.283333333333333
4,3,2,0.167,25.05
6,1,1,0.4,23.7
8,0,3,0.5,14.875
2,3,5,0.5,14.466666666666667
5,1,4,0.5,8.016666666666667
5,2,1,0.222,23.15
6,1,3,0.429,19.45
6,1,3,1.0,13.283333333333333
3,0,5,0.2,18.35
7,2,0,0.5,10.683333333333334
6,1,1,0.4,11.55
5,2,2,0.333,14.993333333333334
2,1,2,0.2,17.213333333333335
2,2,3,0.2,19.15
3,2,1,0.333,15.05
5,1,2,0.222,15.166666666666666
0,3,3,0.0,11.283333333333333
6,1,1,1.0,9.233333333333333
3,0,2,0.2,29.866666666666667
7,0,1,0.75,3.95
5,1,1,0.286,20.743333333333332
4,0,2,0.667,11.033333333333333
2,1,2,1.0,14.316666666666666
4,0,1,0.667,14.531666666666666
4,1,2,0.4,23.35333333333333
4,0,1,0.286,27.583333333333332
4,0,1,0.667,12.383333333333333
6,0,1,0.286,17.666666666666668
5,0,1,0.667,19.266666666666666
0,1,3,0.0,15.466666666666667
2,0,4,0.5,15.305
4,1,1,1.0,1.9166666666666667
2,1,1,0.25,5.383333333333334
3,0,0,1.0,1.6333333333333333
5,0,0,0.333,18.916666666666668
2,1,1,1.0,1.9166666666666667
2,0,2,1.0,5.535
2,0,2,1.0,4.133333333333334
2,0,2,0.5,15.37
3,0,0,1.0,1.6333333333333333
0,0,1,0.0,6.066666666666666
2,0,1,1.0,2.466666666666667
2,0,0,0.0,0.19166666666666668
2,0,0,0.5,2.35
2,0,0,1.0,1.65
0,0,1,0.0,7.968333333333334
0,0,0,0.0,2.466666666666667
0,0,0,0.0,2.466666666666667
0,0,0,0.0,1.9166666666666667
0,0,0,0.0,2.35
0,0,0,0.0,1.65
0,0,0,0.0,0.21
0,0,0,0.0,1.0833333333333333
0,0,0,0.0,1.0833333333333333
32,12,7,0.684,35.55
29,9,10,0.5,37.266666666666666
40,5,4,0.652,34.00333333333333
28,8,10,0.44,33.666666666666664
24,3,14,0.471,34.18333333333333
34,5,8,0.524,37.31666666666667
26,7,1,0.5,32.68333333333333
25,8,8,0.733,34.776666666666664
28,6,6,0.625,37.7
30,5,5,0.588,37.516666666666666
29,3,8,0.6,29.726666666666667
20,4,13,0.533,38.75
21,11,4,0.353,34.05
29,2,2,0.529,31.95
21,6,10,0.6,31.555
20,1,12,0.667,31.15
20,5,10,0.467,32.4
16,2,6,0.462,32.455
21,2,7,0.583,34.43333333333333
16,6,10,0.357,36.675
15,3,10,0.636,29.783333333333335
20,4,3,0.571,28.05
24,5,3,0.438,33.27333333333333
21,6,2,0.467,32.95
22,4,3,0.533,35.0
17,6,8,0.316,34.46666666666667
17,7,5,0.5,33.608333333333334
21,5,8,0.444,32.983333333333334
15,5,9,0.667,22.605
16,2,12,0.4,31.0
25,3,5,0.6,34.28333333333333
20,0,6,0.615,36.63333333333333
19,2,3,0.429,29.55
22,1,3,0.8,27.0
13,1,15,0.625,30.9
5,4,14,0.667,18.216666666666665
15,8,3,0.263,35.99333333333333
15,0,4,0.5,33.50833333333333
11,7,6,0.333,34.193333333333335
22,0,5,0.529,31.3
13,3,8,0.571,29.483333333333334
14,10,4,0.353,34.7
15,4,3,0.385,28.633333333333333
18,3,4,0.462,33.51166666666666
13,4,10,0.444,26.183333333333334
9,9,5,0.571,29.7
13,2,8,0.429,30.566666666666666
14,0,5,0.6,22.616666666666667
13,4,4,0.625,32.26166666666666
17,2,7,0.6,30.405
11,4,7,0.417,24.5
19,1,5,0.583,33.06666666666667
19,1,1,0.571,33.2
15,3,2,0.417,28.583333333333332
10,11,3,0.5,30.483333333333334
2,13,9,0.2,32.4
14,1,5,0.583,26.383333333333333
12,0,7,0.714,34.333333333333336
13,1,6,0.4,31.35
17,3,6,0.467,30.67
21,0,4,0.529,32.56666666666667
11,3,5,0.4,30.366666666666667
16,5,3,0.583,31.613333333333333
13,2,7,0.571,22.966666666666665
13,1,3,0.385,27.858333333333334
15,1,6,1.0,35.00666666666667
15,3,1,1.0,19.433333333333334
7,3,9,0.75,30.418333333333333
13,1,9,0.75,33.196666666666665
11,1,4,0.5,22.1
9,2,7,0.3,22.02
8,5,7,0.231,29.05
10,3,0,0.5,18.143333333333334
10,2,7,0.571,29.833333333333332
11,0,9,0.444,18.7
9,2,4,0.75,17.05
10,4,3,0.364,25.04
17,1,2,0.417,25.333333333333332
15,1,0,0.455,33.56166666666667
8,1,5,0.5,21.25
8,6,4,0.231,37.63666666666666
8,1,5,0.333,22.383333333333333
6,0,12,0.6,32.516666666666666
14,2,2,0.556,24.466666666666665
3,3,9,0.333,26.85
11,1,5,0.4,27.183333333333334
9,1,4,0.375,34.96666666666667
10,4,1,0.333,24.2
9,2,5,0.5,18.5
9,1,5,0.231,29.45
8,1,7,0.5,12.88
13,1,2,0.8,15.3
11,0,5,0.833,15.745
10,0,5,0.5,16.445
12,1,2,0.4,23.523333333333333
12,1,0,0.667,12.7
10,1,4,0.571,23.666666666666668
12,0,2,0.429,11.95
5,3,3,0.25,26.411666666666665
8,2,4,0.308,34.38333333333333
5,1,5,0.286,20.15
7,1,4,0.4,16.716666666666665
8,2,0,1.0,10.933333333333334
10,1,3,0.571,23.783333333333335
2,1,2,0.0,22.483333333333334
8,1,2,1.0,19.133333333333333
8,1,2,0.5,22.466666666666665
11,0,2,0.364,33.67
7,1,2,0.5,11.016666666666667
4,8,0,0.25,26.55
5,4,2,0.111,27.65
7,0,6,0.75,13.146666666666667
5,4,1,0.25,17.326666666666668
6,0,6,0.5,19.378333333333334
7,0,4,0.3,25.133333333333333
7,0,2,0.2,23.166666666666668
8,3,1,0.429,20.966666666666665
1,0,8,0.0,21.166666666666668
7,2,2,0.5,21.1
6,1,1,0.4,17.216666666666665
6,3,1,0.5,19.016666666666666
8,2,0,0.286,15.316666666666666
5,1,3,0.667,12.916666666666666
2,0,3,0.167,22.916666666666668
2,1,4,0.25,23.966666666666665
4,0,1,0.4,17.316666666666666
5,1,2,1.0,6.21
0,1,7,0.0,22.516666666666666
4,0,2,1.0,7.405
4,2,2,1.0,9.25
4,1,3,0.333,17.716666666666665
4,4,0,0.5,23.796666666666667
2,0,4,1.0,8.116666666666667
5,0,0,0.4,19.508333333333333
3,0,4,0.25,8.466666666666667
5,0,2,0.5,7.716666666666667
6,0,0,0.5,19.578333333333333
2,0,1,0.25,25.683333333333334
4,0,1,0.2,18.453333333333333
5,1,0,0.333,7.316666666666666
2,2,2,1.0,13.3
3,1,2,0.0,11.8
3,0,2,0.333,10.883333333333333
3,0,2,1.0,19.266666666666666
0,1,2,0.0,12.133333333333333
2,1,0,0.143,11.3
0,1,3,0.0,9.783333333333333
2,0,0,0.5,9.19
0,3,1,0.0,15.6
3,0,0,1.0,2.1416666666666666
0,1,2,0.0,14.5
0,0,1,0.0,7.816666666666666
0,0,1,0.0,2.033333333333333
0,0,3,0.0,5.766666666666667
0,2,0,0.0,7.6
0,1,1,0.0,2.033333333333333
0,1,1,0.0,20.65
2,0,0,0.5,5.433333333333334
0,0,2,0.0,4.316666666666666
0,1,0,0.0,1.65
0,1,0,0.0,5.916666666666667
0,0,1,0.0,1.65
0,0,0,0.0,2.4066666666666667
0,0,0,0.0,1.65
0,0,0,0.0,2.033333333333333
36,6,11,0.538,41.19833333333333
35,8,10,0.579,42.31666666666667
27,4,8,0.5,41.916666666666664
33,6,4,0.647,37.538333333333334
29,2,7,0.55,38.733333333333334
22,6,9,0.381,39.155
26,2,13,0.5,31.745
29,3,6,0.643,31.666666666666668
18,4,14,0.4,38.61
26,7,3,0.333,33.06666666666667
18,0,20,0.7,26.361666666666668
23,6,3,0.278,36.86666666666667
13,7,7,0.353,37.93333333333333
22,3,8,0.32,43.38333333333333
13,5,15,1.0,38.833333333333336
23,0,8,0.643,25.828333333333333
14,4,7,0.333,28.933333333333334
11,0,10,1.0,24.755
12,6,8,0.25,38.38333333333333
17,2,7,0.538,38.21666666666667
16,1,3,0.455,30.933333333333334
12,3,2,0.333,33.528333333333336
16,4,4,0.6,34.166666666666664
15,5,4,0.294,33.266666666666666
10,0,11,0.833,21.25
10,8,3,0.385,34.7
12,4,6,0.308,32.36666666666667
12,8,2,0.667,33.55
16,1,2,0.417,28.088333333333335
14,0,7,0.667,26.35
14,2,5,0.5,31.333333333333332
12,2,4,0.273,37.81666666666667
7,1,11,0.25,19.633333333333333
10,3,3,0.5,38.833333333333336
12,1,1,0.333,39.696666666666665
15,0,4,0.545,23.65
11,2,4,0.273,25.733333333333334
9,2,4,0.375,30.77
14,0,4,0.462,31.933333333333334
2,4,6,0.333,25.516666666666666
10,0,4,1.0,14.166666666666666
2,6,7,0.25,28.735
6,3,8,0.75,27.266666666666666
9,2,1,0.25,23.333333333333332
6,2,5,0.5,27.201666666666668
14,1,0,0.5,22.566666666666666
5,1,10,0.286,28.45
10,2,3,0.5,34.25
9,0,5,0.444,34.75
5,1,5,0.333,29.538333333333334
7,1,0,0.5,23.43166666666667
8,0,0,1.0,19.033333333333335
5,1,7,0.4,17.655
8,0,2,1.0,3.4383333333333335
6,0,4,0.5,22.655
4,1,2,0.4,23.666666666666668
7,0,2,0.5,14.39
6,3,1,0.5,19.366666666666667
2,2,3,0.167,20.866666666666667
4,0,1,0.25,19.045
3,1,2,0.333,14.316666666666666
3,0,3,0.5,24.05
3,0,3,0.25,7.553333333333334
3,1,3,0.2,16.916666666666668
0,0,3,0.0,9.2
0,1,6,0.0,23.166666666666668
4,0,2,0.5,8.183333333333334
2,0,1,0.5,6.316666666666666
2,1,2,0.5,15.385
4,1,0,0.0,7.95
3,0,1,0.333,6.2
1,0,3,0.0,17.166666666666668
0,1,2,0.0,4.128333333333333
0,1,2,0.0,7.616666666666666
0,0,0,0.0,8.35
0,1,0,0.0,7.966666666666667
0,0,0,0.0,0.17833333333333334
0,0,0,0.0,0.17833333333333334
0,0,0,0.0,0.17833333333333334
0,0,0,0.0,2.6333333333333333
29,12,12,0.526,34.53333333333333
36,12,4,0.556,44.76166666666666
31,5,9,0.6,42.31666666666667
32,4,3,0.462,35.11666666666667
32,10,4,0.522,38.166666666666664
38,4,5,0.571,38.983333333333334
39,4,4,0.52,46.07666666666667
24,1,13,0.478,45.675
30,5,8,0.545,32.35
27,1,10,0.5,38.68333333333333
32,6,6,0.522,39.416666666666664
24,6,6,0.31,35.416666666666664
29,5,4,0.474,37.5
32,0,8,0.5,31.35
29,4,6,0.588,36.28
32,5,5,0.56,39.55
31,5,1,0.5,31.583333333333332
18,6,16,0.625,34.37
26,7,6,0.5,36.08
30,3,7,0.579,30.016666666666666
21,12,1,0.6,33.2
23,8,6,0.471,35.016666666666666
33,3,3,0.538,36.63333333333333
25,0,11,0.727,29.9
21,6,10,0.5,38.35
24,3,11,0.467,31.266666666666666
17,2,10,0.545,39.095
24,6,4,0.5,20.71
22,9,4,0.357,35.75
26,5,6,0.55,37.81666666666667
30,0,2,0.588,24.7
15,1,19,0.538,26.183333333333334
18,6,15,0.474,44.17333333333333
19,6,10,0.5,31.386666666666667
21,3,13,0.615,29.643333333333334
22,4,9,0.833,36.735
24,3,8,0.714,38.06666666666667
21,6,5,0.625,35.145
20,3,9,0.75,35.3
23,4,4,0.409,36.416666666666664
18,4,8,0.4,29.783333333333335
22,6,3,0.429,39.1
22,3,9,0.571,33.291666666666664
21,1,6,0.5,35.845
19,0,8,0.538,29.916666666666668
23,2,3,0.538,23.393333333333334
14,2,11,0.455,25.683333333333334
14,5,6,0.333,21.416666666666668
21,3,9,0.563,35.35
21,6,6,0.571,40.45
18,1,6,0.545,29.35
16,4,12,0.7,32.2
19,6,3,0.389,33.15
17,1,8,0.625,30.333333333333332
23,5,4,0.389,34.85
18,5,5,0.3,34.70666666666666
15,8,2,0.429,28.516666666666666
12,3,7,0.357,40.038333333333334
7,2,19,0.75,37.443333333333335
15,2,8,0.714,31.403333333333332
20,6,2,0.429,33.3
24,0,2,0.6,31.85
13,3,12,0.556,34.266666666666666
13,5,8,0.375,34.1
14,9,4,0.4,29.58
11,1,8,0.444,32.346666666666664
22,6,3,0.529,33.11666666666667
18,1,5,0.7,18.516666666666666
18,6,3,0.625,35.05166666666667
17,1,10,0.857,17.683333333333334
17,3,4,0.556,27.916666666666668
14,2,8,0.857,22.3
16,3,8,0.263,35.876666666666665
20,1,7,0.636,32.833333333333336
17,2,6,0.5,36.29333333333334
16,4,8,0.267,39.733333333333334
11,11,4,0.308,37.03333333333333
12,4,7,0.333,25.633333333333333
16,3,6,0.357,30.223333333333333
18,2,7,0.667,27.4
13,4,2,0.5,32.79
22,0,3,0.6,32.56666666666667
14,1,3,0.5,32.93333333333333
16,3,2,0.308,29.78
15,0,10,0.364,30.733333333333334
10,6,4,0.3,23.233333333333334
6,5,10,0.286,33.88333333333333
13,2,9,0.333,34.265
10,2,10,0.625,29.716666666666665
12,11,2,0.364,40.45
12,5,2,0.5,35.403333333333336
10,2,8,1.0,36.23
10,4,7,0.25,32.64
